r_r_lPFC,Time
-0.801939219,795.5819554
-0.703951227,795.9751686
-0.573616979,796.3683817
-0.402195134,796.7615949
-0.215741755,797.154808
-0.047337394,797.5480212
0.096435388,797.9412343
0.218614279,798.3344474
0.321419605,798.7276606
0.411267231,799.1208737
0.490205336,799.5140869
0.556358847,799.9073
0.606836635,800.3005131
0.639199188,800.6937263
0.6526144,801.0869394
0.649515079,801.4801526
0.638522748,801.8733657
0.637929511,802.2665788
0.668649752,802.659792
0.724680592,803.0530051
0.778874836,803.4462183
0.813413294,803.8394314
0.839636212,804.2326446
0.868700757,804.6258577
0.872070368,805.0190708
0.84379115,805.412284
0.804108567,805.8054971
0.770915848,806.1987103
0.755370193,806.5919234
0.757519086,806.9851365
0.770464157,807.3783497
0.773742143,807.7715628
0.750547487,808.164776
0.697782134,808.5579891
0.618726079,808.9512022
0.518482137,809.3444154
0.402150673,809.7376285
0.272921097,810.1308417
0.12695754,810.5240548
-0.052411207,810.917268
-0.267297733,811.3104811
-0.475657106,811.7036942
-0.62837845,812.0969074
-0.720899478,812.4901205
-0.776354348,812.8833337
-0.805151955,813.2765468
-0.810869624,813.6697599
-0.795584212,814.0629731
-0.762221058,814.4561862
-0.717837417,814.8493994
-0.678004564,815.2426125
-0.661968325,815.6358256
-0.67333732,816.0290388
-0.708606512,816.4222519
-0.762027712,816.8154651
-0.810868534,817.2086782
-0.834825964,817.6018914
-0.844104572,817.9951045
-0.851788113,818.3883176
-0.857945028,818.7815308
-0.850480642,819.1747439
-0.81458311,819.5679571
-0.761186848,819.9611702
-0.714446906,820.3543833
-0.683783349,820.7475965
-0.667999007,821.1408096
-0.669013058,821.5340228
-0.691307269,821.9272359
-0.716870011,822.320449
-0.719673576,822.7136622
-0.699783146,823.1068753
-0.678352573,823.5000885
-0.668511054,823.8933016
-0.669522759,824.2865148
-0.66833093,824.6797279
-0.649091642,825.072941
-0.619621552,825.4661542
-0.604829453,825.8593673
-0.609114797,826.2525805
-0.626963076,826.6457936
-0.655696816,827.0390067
-0.694071998,827.4322199
-0.741316257,827.825433
-0.796360831,828.2186462
-0.857774583,828.6118593
-0.923606057,829.0050724
-0.989315697,829.3982856
-1.042867188,829.7914987
-1.061612736,830.1847119
-1.045134321,830.577925
-1.01998901,830.9711382
-1.005708126,831.3643513
-1.000711183,831.7575644
-1.000780447,832.1507776
-1.007182302,832.5439907
-1.021172319,832.9372039
-1.028956964,833.330417
-1.01581835,833.7236301
-0.993691245,834.1168433
-0.9749925,834.5100564
-0.9636924,834.9032696
-0.963898429,835.2964827
-0.970687543,835.6896958
-0.964389915,836.082909
-0.931293316,836.4761221
-0.868005467,836.8693353
-0.775485436,837.2625484
-0.655818271,837.6557616
-0.511403611,838.0489747
-0.347099844,838.4421878
-0.172035011,838.835401
0.004107488,839.2286141
0.18272018,839.6218273
0.371350583,840.0150404
0.546081156,840.4082535
0.681173545,840.8014667
0.774118443,841.1946798
0.815649594,841.587893
0.785628508,841.9811061
0.68627235,842.3743192
0.529099755,842.7675324
0.325966357,843.1607455
0.097858941,843.5539587
-0.131438894,843.9471718
-0.3449645,844.340385
-0.522538178,844.7335981
-0.651807098,845.1268112
-0.742583111,845.5200244
-0.802994402,845.9132375
-0.836428543,846.3064507
-0.844599681,846.6996638
-0.825575511,847.0928769
-0.775963543,847.4860901
-0.708866091,847.8793032
-0.662849461,848.2725164
-0.655937012,848.6657295
-0.67297907,849.0589426
-0.684894751,849.4521558
-0.677225434,849.8453689
-0.645994992,850.2385821
-0.591456387,850.6317952
-0.526965679,851.0250084
-0.472216152,851.4182215
-0.415971378,851.8114346
-0.333162417,852.2046478
-0.214767313,852.5978609
-0.075129984,852.9910741
0.063857462,853.3842872
0.198552062,853.7775003
0.328625793,854.1707135
0.450669876,854.5639266
0.560002044,854.9571398
0.651704505,855.3503529
0.721581044,855.743566
0.767354575,856.1367792
0.793801006,856.5299923
0.82029189,856.9232055
0.863020001,857.3164186
0.915307986,857.7096318
0.967847188,858.1028449
1.010935609,858.496058
1.031810962,858.8892712
1.032169156,859.2824843
1.038200614,859.6756975
1.058034025,860.0689106
1.070709882,860.4621237
1.05462892,860.8553369
1.001864831,861.24855
0.912839791,861.6417632
0.79110353,862.0349763
0.640704542,862.4281895
0.464394495,862.8214026
0.267044973,863.2146157
0.066853169,863.6078289
-0.11954178,864.001042
-0.291977755,864.3942552
-0.452703715,864.7874683
-0.599303872,865.1806814
-0.726650408,865.5738946
-0.829061071,865.9671077
-0.901919949,866.3603209
-0.943560342,866.753534
-0.958409359,867.1467471
-0.961765461,867.5399603
-0.974174252,867.9331734
-0.995661513,868.3263866
-1.00515456,868.7195997
-0.983993065,869.1128129
-0.926896032,869.506026
-0.836461699,869.8992391
-0.717371111,870.2924523
-0.57293718,870.6856654
-0.401233563,871.0788786
-0.196366419,871.4720917
0.034834433,871.8653048
0.27430778,872.258518
0.496677966,872.6517311
0.674152442,873.0449443
0.789951826,873.4381574
0.853777197,873.8313705
0.880755054,874.2245837
0.874384175,874.6177968
0.8342277,875.01101
0.764023597,875.4042231
0.681754817,875.7974363
0.617069303,876.1906494
0.581232577,876.5838625
0.568531107,876.9770757
0.572640089,877.3702888
0.590878459,877.763502
0.623086182,878.1567151
0.66989402,878.5499282
0.732338604,878.9431414
0.812786471,879.3363545
0.906886535,879.7295677
0.985958346,880.1227808
1.01531281,880.5159939
0.992386495,880.9092071
0.94426648,881.3024202
0.902805842,881.6956334
0.876998572,882.0888465
0.861040618,882.4820597
0.851434073,882.8752728
0.845306344,883.2684859
0.840539828,883.6616991
0.837642008,884.0549122
0.837839669,884.4481254
0.842138986,884.8413385
0.851535348,885.2345516
0.867249253,885.6277648
0.891241414,886.0209779
0.927932586,886.4141911
0.985324969,886.8074042
1.057372597,887.2006173
1.107958572,887.5938305
1.105201635,887.9870436
1.048393374,888.3802568
0.953756059,888.7734699
0.832633811,889.1666831
0.687599803,889.5598962
0.517913858,889.9531093
0.322539709,890.3463225
0.10373851,890.7395356
-0.130377973,891.1327488
-0.356506186,891.5259619
-0.54409661,891.919175
-0.676305242,892.3123882
-0.747226865,892.7056013
-0.755111809,893.0988145
-0.699866873,893.4920276
-0.582833585,893.8852407
-0.408348484,894.2784539
-0.188788977,894.671667
0.047144149,895.0648802
0.269045823,895.4580933
0.470648472,895.8513065
0.650778279,896.2445196
0.806723458,896.6377327
0.934096721,897.0309459
1.026745959,897.424159
1.079194514,897.8173722
1.091510376,898.2105853
1.072473635,898.6037984
1.038152364,898.9970116
1.008977022,899.3902247
0.994803024,899.7834379
0.99036655,900.176651
0.990243034,900.5698641
0.992197594,900.9630773
0.995514865,901.3562904
1.001099636,901.7495036
1.01748212,902.1427167
1.063221453,902.5359299
1.104906836,902.929143
1.108356844,903.3223561
1.069322438,903.7155693
0.989688041,904.1087824
0.874652444,904.5019956
0.729674427,904.8952087
0.560072087,905.2884218
0.371457883,905.681635
0.169212674,906.0748481
-0.042422332,906.4680613
-0.261629936,906.8612744
-0.485842234,907.2544875
-0.697051289,907.6477007
-0.867077262,908.0409138
-0.976663541,908.434127
-1.014656242,908.8273401
-0.970502502,909.2205533
-0.838658893,909.6137664
-0.642753478,910.0069795
-0.42284221,910.4001927
-0.23898237,910.7934058
-0.102242136,911.186619
-0.001508931,911.5798321
0.058205718,911.9730452
0.07429531,912.3662584
0.065062526,912.7594715
0.048170836,913.1526847
0.029371128,913.5458978
0.010063215,913.9391109
-0.006615206,914.3323241
-0.015749361,914.7255372
-0.021171539,915.1187504
-0.021875332,915.5119635
-0.012348773,915.9051767
0.004410357,916.2983898
0.023972035,916.6916029
0.038140591,917.0848161
0.029311804,917.4780292
-0.013333483,917.8712424
-0.073155634,918.2644555
-0.132809436,918.6576686
-0.183195707,919.0508818
-0.217342709,919.4440949
-0.23567472,919.8373081
-0.243435209,920.2305212
-0.233259964,920.6237343
-0.206827175,921.0169475
-0.171205889,921.4101606
-0.130292209,921.8033738
-0.089824118,922.1965869
-0.065259838,922.5898001
-0.085372188,922.9830132
-0.162770064,923.3762263
-0.272508394,923.7694395
-0.389501758,924.1626526
-0.500019302,924.5558658
-0.590826745,924.9490789
-0.637509807,925.342292
-0.626110849,925.7355052
-0.585722757,926.1287183
-0.543838777,926.5219315
-0.503176524,926.9151446
-0.447092256,927.3083577
-0.379103116,927.7015709
-0.31040534,928.094784
-0.237337537,928.4879972
-0.156275094,928.8812103
-0.087016804,929.2744235
-0.051692634,929.6676366
-0.057106201,930.0608497
-0.103198166,930.4540629
-0.18491744,930.847276
-0.285531305,931.2404892
-0.376568453,931.6337023
-0.444029119,932.0269154
-0.490198769,932.4201286
-0.521566477,932.8133417
-0.549567866,933.2065549
-0.601935814,933.599768
-0.698753045,933.9929811
-0.818302045,934.3861943
-0.92706355,934.7794074
-0.999603529,935.1726206
-1.037013292,935.5658337
-1.043975688,935.9590469
-1.026203678,936.35226
-0.997691625,936.7454731
-0.980862347,937.1386863
-0.979236605,937.5318994
-0.983862378,937.9251126
-0.991142928,938.3183257
-1.000070979,938.7115388
-1.009811287,939.104752
-1.01866709,939.4979651
-1.026287414,939.8911783
-1.036876161,940.2843914
-1.043347379,940.6776045
-1.028365919,941.0708177
-0.981924635,941.4640308
-0.908323298,941.857244
-0.817110757,942.2504571
-0.710937314,942.6436703
-0.588403006,943.0368834
-0.449828874,943.4300965
-0.297840738,943.8233097
-0.13616453,944.2165228
0.030135918,944.609736
0.195645064,945.0029491
0.355434953,945.3961622
0.499194415,945.7893754
0.620835969,946.1825885
0.719500801,946.5758017
0.794257015,946.9690148
0.844642135,947.3622279
0.873042339,947.7554411
0.887441323,948.1486542
0.90042479,948.5418674
0.918488269,948.9350805
0.936256003,949.3282937
0.944711734,949.7215068
0.943382642,950.1147199
0.940156213,950.5079331
0.940023399,950.9011462
0.943291301,951.2943594
0.949243205,951.6875725
0.957733862,952.0807856
0.969870935,952.4739988
0.986692739,952.8672119
0.998840781,953.2604251
0.992863513,953.6536382
0.978152731,954.0468513
0.967629757,954.4400645
0.968523849,954.8332776
0.98952707,955.2264908
1.021334624,955.6197039
1.035155289,956.0129171
1.015349116,956.4061302
0.958898423,956.7993433
0.868617922,957.1925565
0.748500792,957.5857696
0.602577805,957.9789828
0.434144224,958.3721959
0.245197408,958.765409
0.042537066,959.1586222
-0.153049028,959.5518353
-0.31909193,959.9450485
-0.441937186,960.3382616
-0.515310991,960.7314747
-0.538918293,961.1246879
-0.517337564,961.517901
-0.459468975,961.9111142
-0.376360958,962.3043273
-0.277563511,962.6975405
-0.176512198,963.0907536
-0.103327479,963.4839667
-0.084315376,963.8771799
-0.115822393,964.270393
-0.174977962,964.6636062
-0.239645735,965.0568193
-0.298649227,965.4500324
-0.346907026,965.8432456
-0.37919804,966.2364587
-0.384001535,966.6296719
-0.346099809,967.022885
-0.267314902,967.4160981
-0.164436816,967.8093113
-0.052779822,968.2025244
0.056653748,968.5957376
0.150175643,968.9889507
0.204912023,969.3821639
0.202461886,969.775377
0.142517405,970.1685901
0.03186283,970.5618033
-0.110749659,970.9550164
-0.262401073,971.3482296
-0.403184343,971.7414427
-0.513827876,972.1346558
-0.583046478,972.527869
-0.616161339,972.9210821
-0.622066088,973.3142953
-0.604509241,973.7075084
-0.565179111,974.1007215
-0.509254966,974.4939347
-0.453049489,974.8871478
-0.421374651,975.280361
-0.421938887,975.6735741
-0.45003296,976.0667873
-0.502086619,976.4600004
-0.575621243,976.8532135
-0.667472348,977.2464267
-0.771890921,977.6396398
-0.878387721,978.032853
-0.970662236,978.4260661
-1.030163389,978.8192792
-1.051142673,979.2124924
-1.041665883,979.6057055
-1.016914965,979.9989187
-0.993013313,980.3921318
-0.97523213,980.7853449
-0.962506439,981.1785581
-0.95429175,981.5717712
-0.937426338,981.9649844
-0.893055964,982.3581975
-0.816006556,982.7514107
-0.70945859,983.1446238
-0.578481419,983.5378369
-0.428411541,983.9310501
-0.264729814,984.3242632
-0.092357444,984.7174764
0.084881062,985.1106895
0.264857364,985.5039026
0.44787915,985.8971158
0.63529267,986.2903289
0.815468733,986.6835421
0.959064455,987.0767552
1.043558611,987.4699683
1.060038061,987.8631815
1.007352551,988.2563946
0.886911077,988.6496078
0.702756325,989.0428209
0.476039324,989.4360341
0.249099512,989.8292472
0.050005822,990.2224603
-0.115802019,990.6156735
-0.244579801,991.0088866
-0.330885992,991.4020998
-0.371478717,991.7953129
-0.374356745,992.188526
-0.359595779,992.5817392
-0.339865002,992.9749523
-0.313314032,993.3681655
-0.271757584,993.7613786
-0.213240427,994.1545917
-0.152517898,994.5478049
-0.105382124,994.941018
-0.066377994,995.3342312
-0.021185792,995.7274443
0.039559468,996.1206575
0.104614888,996.5138706
0.15006568,996.9070837
0.173536372,997.3002969
0.185851213,997.69351
0.19004669,998.0867232
0.1855079,998.4799363
0.170800368,998.8731494
0.141399798,999.2663626
0.086147664,999.6595757
-0.014211039,1000.052789
-0.174880246,1000.446002
-0.378010357,1000.839215
-0.578351086,1001.232428
-0.741622545,1001.625641
-0.848833549,1002.018855
-0.889401638,1002.412068
-0.856966572,1002.805281
-0.748929232,1003.198494
-0.573919845,1003.591707
-0.368629464,1003.98492
-0.188925562,1004.378133
-0.064906165,1004.771347
0.011668765,1005.16456
0.057205378,1005.557773
0.082051218,1005.950986
0.091158684,1006.344199
0.085692433,1006.737412
0.062475154,1007.130625
0.015095052,1007.523839
-0.056483443,1007.917052
-0.14073284,1008.310265
-0.210100692,1008.703478
-0.237991246,1009.096691
-0.219645278,1009.489904
-0.157421525,1009.883117
-0.059195129,1010.276331
0.064271578,1010.669544
0.202872295,1011.062757
0.340276561,1011.45597
0.456059771,1011.849183
0.544394475,1012.242396
0.618422402,1012.635609
0.689907205,1013.028823
0.763004264,1013.422036
0.837382482,1013.815249
0.911315667,1014.208462
0.981199203,1014.601675
1.031878,1014.994888
1.040046427,1015.388101
0.999078846,1015.781315
0.927848478,1016.174528
0.855426335,1016.567741
0.783472327,1016.960954
0.700226343,1017.354167
0.599192092,1017.74738
0.477234182,1018.140593
0.338789493,1018.533806
0.195381375,1018.92702
0.062183226,1019.320233
-0.038753105,1019.713446
-0.091421947,1020.106659
-0.100326007,1020.499872
-0.079949326,1020.893085
-0.043121888,1021.286298
0.000344676,1021.679512
0.040014477,1022.072725
0.058142344,1022.465938
0.03577624,1022.859151
-0.016011938,1023.252364
-0.067736844,1023.645577
-0.09372977,1024.03879
-0.09046735,1024.432004
-0.078861856,1024.825217
-0.066444113,1025.21843
-0.047726625,1025.611643
-0.018432147,1026.004856
0.026827415,1026.398069
0.096885161,1026.791282
0.202891208,1027.184496
0.350733487,1027.577709
0.528662203,1027.970922
0.707060302,1028.364135
0.853878054,1028.757348
0.946571348,1029.150561
0.989119714,1029.543774
0.997027123,1029.936988
0.982067198,1030.330201
0.958482694,1030.723414
0.931734058,1031.116627
0.887778556,1031.50984
0.816252091,1031.903053
0.717283288,1032.296266
0.595348759,1032.68948
0.45477785,1033.082693
0.298717503,1033.475906
0.130135163,1033.869119
-0.046389914,1034.262332
-0.218248178,1034.655545
-0.362806561,1035.048758
-0.463820315,1035.441972
-0.528394579,1035.835185
-0.576708496,1036.228398
-0.622395612,1036.621611
-0.66052504,1037.014824
-0.670652994,1037.408037
-0.646760292,1037.80125
-0.5963543,1038.194464
-0.523569432,1038.587677
-0.446774597,1038.98089
-0.377817072,1039.374103
-0.319689093,1039.767316
-0.275779305,1040.160529
-0.251696503,1040.553742
-0.256294473,1040.946956
-0.299737348,1041.340169
-0.379441748,1041.733382
-0.466824384,1042.126595
-0.526819168,1042.519808
-0.539957676,1042.913021
-0.511295849,1043.306234
-0.459172299,1043.699448
-0.392379454,1044.092661
-0.30789598,1044.485874
-0.197176008,1044.879087
-0.063328815,1045.2723
0.073366832,1045.665513
0.20405828,1046.058726
0.323544515,1046.45194
0.412727922,1046.845153
0.459296738,1047.238366
0.459171665,1047.631579
0.409571472,1048.024792
0.30739542,1048.418005
0.151094911,1048.811218
-0.05259977,1049.204432
-0.275435789,1049.597645
-0.474465224,1049.990858
-0.628048545,1050.384071
-0.737252709,1050.777284
-0.810463166,1051.170497
-0.853536866,1051.56371
-0.867686461,1051.956924
-0.852627978,1052.350137
-0.813277989,1052.74335
-0.771527228,1053.136563
-0.755432891,1053.529776
-0.772478678,1053.922989
-0.806697944,1054.316202
-0.833151532,1054.709415
-0.839454165,1055.102629
-0.822453301,1055.495842
-0.782824274,1055.889055
-0.721680158,1056.282268
-0.63878284,1056.675481
-0.532435512,1057.068694
-0.397369253,1057.461907
-0.228624165,1057.855121
-0.035727588,1058.248334
0.162937538,1058.641547
0.352057144,1059.03476
0.524084741,1059.427973
0.675175595,1059.821186
0.801437192,1060.214399
0.898131903,1060.607613
0.960168863,1061.000826
0.985466353,1061.394039
0.983892946,1061.787252
0.979433502,1062.180465
0.982914459,1062.573678
0.987252664,1062.966891
0.98915955,1063.360105
0.989051159,1063.753318
0.988296936,1064.146531
0.987833689,1064.539744
0.987450156,1064.932957
0.9894977,1065.32617
1.00501858,1065.719383
1.04568654,1066.112597
1.09338944,1066.50581
1.113261813,1066.899023
1.088883466,1067.292236
1.02071596,1067.685449
0.914513618,1068.078662
0.776678067,1068.471875
0.613257326,1068.865089
0.429759772,1069.258302
0.231247102,1069.651515
0.024294691,1070.044728
-0.183935078,1070.437941
-0.389090736,1070.831154
-0.589127158,1071.224367
-0.776390225,1071.617581
-0.925194465,1072.010794
-1.016580446,1072.404007
-1.058160035,1072.79722
-1.055966621,1073.190433
-1.011991052,1073.583646
-0.94096553,1073.976859
-0.878692638,1074.370073
-0.844159423,1074.763286
-0.828009469,1075.156499
-0.820129473,1075.549712
-0.817463366,1075.942925
-0.819932321,1076.336138
-0.82812024,1076.729351
-0.84235589,1077.122565
-0.861345905,1077.515778
-0.884712156,1077.908991
-0.913220335,1078.302204
-0.946260632,1078.695417
-0.979702116,1079.08863
-1.001660355,1079.481843
-0.999653157,1079.875057
-0.984697054,1080.26827
-0.977448428,1080.661483
-0.977795048,1081.054696
-0.981846193,1081.447909
-0.990667164,1081.841122
-1.008728729,1082.234335
-1.032806461,1082.627549
-1.044088473,1083.020762
-1.026201913,1083.413975
-0.973965247,1083.807188
-0.899183329,1084.200401
-0.821361164,1084.593614
-0.7512657,1084.986827
-0.693928925,1085.380041
-0.656609512,1085.773254
-0.645260358,1086.166467
-0.656970448,1086.55968
-0.679792495,1086.952893
-0.691806936,1087.346106
-0.675065536,1087.739319
-0.625363747,1088.132532
-0.544564043,1088.525746
-0.438363981,1088.918959
-0.322749374,1089.312172
-0.216947202,1089.705385
-0.128900738,1090.098598
-0.050427031,1090.491811
0.029944981,1090.885024
0.107215672,1091.278238
0.169245496,1091.671451
0.209551205,1092.064664
0.228286501,1092.457877
0.223889365,1092.85109
0.197689342,1093.244303
0.158281829,1093.637516
0.117060244,1094.03073
0.091245413,1094.423943
0.101036807,1094.817156
0.164042925,1095.210369
0.280563755,1095.603582
0.428843652,1095.996795
0.579517383,1096.390008
0.704976528,1096.783222
0.779460977,1097.176435
0.787482983,1097.569648
0.729231828,1097.962861
0.623976088,1098.356074
0.497826926,1098.749287
0.370812356,1099.1425
0.260734155,1099.535714
0.183963285,1099.928927
0.145880361,1100.32214
0.141023213,1100.715353
0.157469447,1101.108566
0.181933705,1101.501779
0.203353931,1101.894992
0.217482364,1102.288206
0.223599037,1102.681419
0.215947366,1103.074632
0.171207131,1103.467845
0.075102861,1103.861058
-0.053990217,1104.254271
-0.192109133,1104.647484
-0.321620919,1105.040698
-0.430728821,1105.433911
-0.505036875,1105.827124
-0.525465337,1106.220337
-0.484788038,1106.61355
-0.388027258,1107.006763
-0.240458617,1107.399976
-0.047061452,1107.79319
0.18354484,1108.186403
0.43052102,1108.579616
0.656665801,1108.972829
0.831847787,1109.366042
0.942116354,1109.759255
0.980866119,1110.152468
0.94426126,1110.545682
0.824754249,1110.938895
0.610666634,1111.332108
0.364774799,1111.725321
0.151778338,1112.118534
-0.010055234,1112.511747
-0.118205532,1112.90496
-0.183420976,1113.298174
-0.225634077,1113.691387
-0.257839061,1114.0846
-0.284686999,1114.477813
-0.307923274,1114.871026
-0.327873524,1115.264239
-0.337611496,1115.657452
-0.324681872,1116.050666
-0.286929131,1116.443879
-0.236318706,1116.837092
-0.183884897,1117.230305
-0.129207925,1117.623518
-0.069471814,1118.016731
-0.014213336,1118.409944
0.017600798,1118.803158
0.025594866,1119.196371
0.049361855,1119.589584
0.091049918,1119.982797
0.133731356,1120.37601
0.155736958,1120.769223
0.128034616,1121.162436
0.043230518,1121.555649
-0.075849218,1121.948863
-0.200513896,1122.342076
-0.313696058,1122.735289
-0.402373571,1123.128502
-0.450221257,1123.521715
-0.444775948,1123.914928
-0.385713748,1124.308141
-0.278239886,1124.701355
-0.1281776,1125.094568
0.056854613,1125.487781
0.261988431,1125.880994
0.465232683,1126.274207
0.650572085,1126.66742
0.815279624,1127.060633
0.953990401,1127.453847
1.051408,1127.84706
1.089475729,1128.240273
1.056451724,1128.633486
0.957065496,1129.026699
0.816697659,1129.419912
0.659584533,1129.813125
0.495926341,1130.206339
0.324610801,1130.599552
0.147002587,1130.992765
-0.029731289,1131.385978
-0.200350377,1131.779191
-0.362480556,1132.172404
-0.513193188,1132.565617
-0.648322056,1132.958831
-0.763419978,1133.352044
-0.854892258,1133.745257
-0.918817609,1134.13847
-0.954057734,1134.531683
-0.965386742,1134.924896
-0.964508131,1135.318109
-0.960144892,1135.711323
-0.955920167,1136.104536
-0.952898941,1136.497749
-0.951302781,1136.890962
-0.951279128,1137.284175
-0.952972423,1137.677388
-0.956651486,1138.070601
-0.963500441,1138.463815
-0.977271709,1138.857028
-0.999641994,1139.250241
-1.018648687,1139.643454
-1.017618029,1140.036667
-0.985403111,1140.42988
-0.916001523,1140.823093
-0.815612093,1141.216307
-0.706158275,1141.60952
-0.604234549,1142.002733
-0.516711404,1142.395946
-0.446334365,1142.789159
-0.393581587,1143.182372
-0.356136161,1143.575585
-0.336301519,1143.968799
-0.337854462,1144.362012
-0.362167584,1144.755225
-0.406749427,1145.148438
-0.47070575,1145.541651
-0.555882017,1145.934864
-0.66076945,1146.328077
-0.779628086,1146.721291
-0.897087743,1147.114504
-0.990482337,1147.507717
-1.053470009,1147.90093
-1.091808853,1148.294143
-1.103558831,1148.687356
-1.087174672,1149.080569
-1.047529003,1149.473783
-0.980662577,1149.866996
-0.881868559,1150.260209
-0.749884836,1150.653422
-0.589224664,1151.046635
-0.419262763,1151.439848
-0.263400728,1151.833061
-0.131245464,1152.226275
-0.015136478,1152.619488
0.095547974,1153.012701
0.201784927,1153.405914
0.300152436,1153.799127
0.388184872,1154.19234
0.461899684,1154.585553
0.523562724,1154.978766
0.580068469,1155.37198
0.616373845,1155.765193
0.621054911,1156.158406
0.599134286,1156.551619
0.560079342,1156.944832
0.506102898,1157.338045
0.437849981,1157.731258
0.355588052,1158.124472
0.256604094,1158.517685
0.13161228,1158.910898
-0.032169344,1159.304111
-0.231542337,1159.697324
-0.440112604,1160.090537
-0.620538847,1160.48375
-0.753134551,1160.876964
-0.839734239,1161.270177
-0.885311549,1161.66339
-0.8935438,1162.056603
-0.866866399,1162.449816
-0.807739667,1162.843029
-0.730020673,1163.236242
-0.665439824,1163.629456
-0.626901746,1164.022669
-0.614768016,1164.415882
-0.625733722,1164.809095
-0.65594213,1165.202308
-0.693946307,1165.595521
-0.725300919,1165.988734
-0.740704531,1166.381948
-0.735417836,1166.775161
-0.705645086,1167.168374
-0.645026218,1167.561587
-0.543403224,1167.9548
-0.393600836,1168.348013
-0.205789726,1168.741226
-0.004136039,1169.13444
0.186742153,1169.527653
0.345919537,1169.920866
0.474899459,1170.314079
0.587260551,1170.707292
0.6837882,1171.100505
0.760204048,1171.493718
0.812422319,1171.886932
0.837146472,1172.280145
0.835225727,1172.673358
0.815567251,1173.066571
0.784814232,1173.459784
0.736246862,1173.852997
0.670985204,1174.24621
0.596786776,1174.639424
0.524266473,1175.032637
0.464304813,1175.42585
0.426086136,1175.819063
0.414881605,1176.212276
0.421343438,1176.605489
0.418389612,1176.998702
0.3862555,1177.391916
0.325000307,1177.785129
0.25231108,1178.178342
0.185288373,1178.571555
0.123838012,1178.964768
0.063396204,1179.357981
-0.001782736,1179.751194
-0.07575742,1180.144408
-0.16137258,1180.537621
-0.262355696,1180.930834
-0.384758342,1181.324047
-0.526382295,1181.71726
-0.667830552,1182.110473
-0.794039139,1182.503686
-0.894690101,1182.8969
-0.963272202,1183.290113
-0.99826906,1183.683326
-1.005206663,1184.076539
-0.999331554,1184.469752
-0.996431617,1184.862965
-0.999317916,1185.256178
-1.005824238,1185.649392
-1.011835239,1186.042605
-1.009859447,1186.435818
-1.001948809,1186.829031
-0.995111139,1187.222244
-0.991706456,1187.615457
-0.99047422,1188.00867
-0.990224082,1188.401883
-0.989877282,1188.795097
-0.989608652,1189.18831
-0.989419135,1189.581523
-0.989309672,1189.974736
-0.989281207,1190.367949
-0.989334683,1190.761162
-0.989471041,1191.154375
-0.989691224,1191.547589
-0.989996176,1191.940802
-0.990386839,1192.334015
